,0.946,0.889,0.835,0.778,0.724,0.667,0.614,0.556,0.502,0.445,0.390,0.334,0.277,0.223,0.161,0.112,0.016,0.001,sum
0.946,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005
0.889,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012
0.835,0.0,0.012,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023
0.778,0.0,0.012,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041
0.724,0.0,0.012,0.0,0.029,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064
0.667,0.0,0.012,0.0,0.028,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099
0.614,0.0,0.012,0.0,0.028,0.0,0.058,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143
0.556,0.0,0.012,0.0,0.028,0.0,0.058,0.0,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203
0.502,0.0,0.012,0.0,0.028,0.0,0.057,0.0,0.103,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272
0.445,0.0,0.011,0.0,0.027,0.0,0.055,0.0,0.1,0.0,0.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359
0.390,0.0,0.011,0.0,0.025,0.0,0.052,0.0,0.095,0.0,0.159,0.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.454
0.334,0.0,0.01,0.0,0.024,0.0,0.049,0.0,0.089,0.0,0.147,0.0,0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.559
0.277,0.0,0.009,0.0,0.021,0.0,0.044,0.0,0.079,0.0,0.132,0.0,0.216,0.168,0.0,0.0,0.0,0.0,0.0,0.669
0.223,0.0,0.008,0.0,0.018,0.0,0.037,0.0,0.068,0.0,0.113,0.0,0.185,0.0,0.338,0.0,0.0,0.0,0.0,0.768
0.161,0.0,0.006,0.0,0.014,0.0,0.029,0.0,0.052,0.0,0.087,0.0,0.143,0.0,0.26,0.278,0.0,0.0,0.0,0.869
0.112,0.0,0.004,0.0,0.01,0.0,0.021,0.0,0.038,0.0,0.064,0.0,0.104,0.0,0.189,0.0,0.501,0.0,0.0,0.932
0.016,0.0,0.001,0.0,0.002,0.0,0.004,0.0,0.007,0.0,0.011,0.0,0.018,0.0,0.034,0.0,0.089,0.833,0.0,0.998
0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.002,0.0,0.003,0.0,0.006,0.0,0.015,0.0,0.972,1.0
