,0.946,0.889,0.835,0.778,0.724,0.667,0.614,0.556,0.502,0.445,0.390,0.334,0.277,0.223,0.161,0.112,0.016,0.001,sum
0.946,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005
0.889,-0.008,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012
0.835,-0.008,0.021,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023
0.778,-0.008,0.021,-0.017,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041
0.724,-0.008,0.021,-0.017,0.045,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064
0.667,-0.008,0.02,-0.017,0.045,-0.029,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099
0.614,-0.008,0.02,-0.017,0.045,-0.029,0.087,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143
0.556,-0.008,0.02,-0.017,0.045,-0.029,0.086,-0.044,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203
0.502,-0.008,0.02,-0.016,0.044,-0.028,0.085,-0.043,0.146,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272
0.445,-0.008,0.019,-0.016,0.042,-0.027,0.082,-0.042,0.142,-0.059,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359
0.390,-0.007,0.018,-0.015,0.04,-0.026,0.078,-0.04,0.135,-0.056,0.215,0.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.454
0.334,-0.007,0.017,-0.014,0.038,-0.024,0.073,-0.037,0.126,-0.052,0.2,-0.077,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.559
0.277,-0.006,0.015,-0.012,0.034,-0.022,0.065,-0.033,0.112,-0.047,0.179,-0.069,0.285,0.168,0.0,0.0,0.0,0.0,0.0,0.669
0.223,-0.005,0.013,-0.011,0.029,-0.019,0.056,-0.028,0.097,-0.04,0.154,-0.059,0.245,-0.112,0.45,0.0,0.0,0.0,0.0,0.768
0.161,-0.004,0.01,-0.008,0.022,-0.014,0.043,-0.022,0.074,-0.031,0.118,-0.046,0.188,-0.086,0.346,0.278,0.0,0.0,0.0,0.869
0.112,-0.003,0.007,-0.006,0.016,-0.01,0.031,-0.016,0.054,-0.023,0.086,-0.033,0.137,-0.063,0.252,-0.235,0.735,0.0,0.0,0.932
0.016,-0.001,0.001,-0.001,0.003,-0.002,0.006,-0.003,0.01,-0.004,0.015,-0.006,0.024,-0.011,0.045,-0.042,0.13,0.833,0.0,0.998
0.001,-0.0,0.0,-0.0,0.0,-0.0,0.001,-0.0,0.002,-0.001,0.003,-0.001,0.004,-0.002,0.007,-0.007,0.022,-4.895,5.867,1.0
