,1.000,0.948,0.892,0.834,0.782,0.727,0.667,0.615,0.560,0.500,0.447,0.391,0.334,0.273,0.217,0.167,0.044,0.009,sum
0.948,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004
0.892,-0.004,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012
0.834,0.019,-0.033,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024
0.782,0.019,-0.033,0.037,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039
0.727,0.019,-0.033,0.037,-0.012,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063
0.667,0.019,-0.033,0.037,0.049,-0.078,0.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099
0.615,0.019,-0.033,0.037,0.049,-0.077,0.104,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141
0.560,0.019,-0.032,0.036,0.048,-0.076,0.103,-0.024,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198
0.500,0.019,-0.032,0.036,0.047,-0.075,0.101,0.093,-0.134,0.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274
0.447,0.018,-0.031,0.035,0.046,-0.073,0.098,0.09,-0.13,0.213,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356
0.391,0.017,-0.029,0.033,0.044,-0.069,0.093,0.086,-0.124,0.203,-0.04,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.452
0.334,0.016,-0.027,0.031,0.041,-0.064,0.087,0.08,-0.115,0.188,0.147,-0.191,0.368,0.0,0.0,0.0,0.0,0.0,0.0,0.559
0.273,0.014,-0.024,0.027,0.036,-0.057,0.077,0.071,-0.102,0.167,0.131,-0.17,0.327,0.178,0.0,0.0,0.0,0.0,0.0,0.675
0.217,0.012,-0.02,0.023,0.031,-0.049,0.065,0.06,-0.087,0.142,0.111,-0.144,0.277,-0.078,0.435,0.0,0.0,0.0,0.0,0.778
0.167,0.01,-0.017,0.019,0.025,-0.039,0.053,0.049,-0.07,0.115,0.09,-0.117,0.225,0.248,-0.336,0.605,0.0,0.0,0.0,0.859
0.044,0.003,-0.005,0.006,0.007,-0.012,0.016,0.015,-0.021,0.035,0.027,-0.035,0.068,0.074,-0.101,0.181,0.73,0.0,0.0,0.987
0.009,0.001,-0.001,0.001,0.002,-0.003,0.004,0.004,-0.006,0.009,0.007,-0.009,0.018,0.02,-0.027,0.048,-1.201,2.132,0.0,0.999
0.001,0.0,-0.0,0.0,0.001,-0.001,0.001,0.001,-0.001,0.002,0.002,-0.002,0.005,0.005,-0.007,0.013,6.607,-10.588,4.963,1.0
